"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","0","127","0","Compiling DefaultMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMeshParticles,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons,bUsedWithNiagaraMeshParticles}"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","0","802","0","Compiling WorldGridMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=1, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/FPSAssaultPack/FPS_Arms/Materials/Arms/M_Arms.M_Arms","49","26","0","26","27","Compiling M_Arms: Platform=PCD3D_SM6, Usage=LightingModel=MSM_PreintegratedSkin, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/FPSAssaultPack/Materials/Rifle/M_Rifle_Master.M_Rifle_Master","49","47","0","6","255","Compiling M_Rifle_Master: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithMeshParticles,bUsedWithStaticLighting}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","0","6","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","0","5","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","0","3","3","Compiling Widget3DPassThrough: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","0","19","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","0","19","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","0","4","0","Compiling Widget3DPassThrough: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/DatasmithContent/Materials/CE_OpacitySimpleReference.CE_OpacitySimpleReference","49","0","0","88","0","Compiling CE_OpacitySimpleReference: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/DatasmithContent/Materials/CE_OpacityReference.CE_OpacityReference","49","0","0","22","0","Compiling CE_OpacityReference: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","0","88","0","Compiling SpeedTreeMaster: Platform=PCD3D_SM6, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Branch1Enable2-1'=True, StaticSwitch'Branch2Enable2-1'=False, StaticSwitch'FlipBacksideNormals2-1'=True, StaticSwitch'HandleCameraFacing2-1'=False, StaticSwitch'HasBranch2Data_Internal2-1'=False, StaticSwitch'RippleEnable2-1'=True, StaticSwitch'RippleShimmerEnable2-1'=False, StaticSwitch'SharedEnable2-1'=True"
"/DatasmithContent/Materials/SketchUpReference.SketchUpReference","49","0","0","46","0","Compiling SketchUpReference: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Metallic2-1'=False, StaticSwitch'UseNormalMap2-1'=False, StaticSwitch'UseRoughnessMap2-1'=False, StaticSwitch'UseTextureImage2-1'=False"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","0","68","0","Compiling m_SimpleVolumetricCloud: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithVolumetricCloud}"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","0","5","0","Compiling EmissiveMeshMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","0","28","0","Compiling M_InvalidLightmapSettings: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithInstancedStaticMeshes}"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","0","36","0","Compiling DefaultSpriteMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","0","10","0","Compiling DefaultSpriteMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithNiagaraSprites}"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","0","7","0","Compiling PhAT_JointLimitMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/ControlRig/M_Manip.M_Manip","49","0","0","7","0","Compiling M_Manip: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","0","4","0","Compiling M_VolumeRenderSphereTracePP: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","0","4","0","Compiling TransformGizmoMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","0","31","0","Compiling DefaultTextMaterialOpaque: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","0","4","0","Compiling PPM_DefaultCalibrationGrayscale: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","0","4","0","Compiling PPM_DefaultCalibrationColor: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","0","43","0","Compiling PreviewShadowIndicatorMaterial: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","0","4","0","Compiling M_Sky_Panning_Clouds2: Platform=PCD3D_SM6, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","0","62","0","Compiling SpeedTreeBillboardMaster: Platform=PCD3D_SM6, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}, StaticSwitch'SharedEnable2-1'=True"
"/DatasmithContent/Materials/RevitReference.RevitReference","49","0","0","46","0","Compiling RevitReference: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'IsMetal2-1'=False, StaticSwitch'IsPBR2-1'=False, StaticSwitch'RoughnessMapEnable2-1'=False, StaticSwitch'SelfIlluminationMapEnable2-1'=False, StaticSwitch'TintEnabled2-1'=False"
"/DatasmithContent/Materials/C4DReference.C4DReference","49","0","0","23","0","Compiling C4DReference: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'MixMode_Add2-1'=False, StaticSwitch'MixMode_Multiply2-1'=False, StaticSwitch'MixMode_Normal2-1'=False, StaticSwitch'MixMode_Subtract2-1'=False, StaticSwitch'Use_Alpha2-1'=False, StaticSwitch'Use_Alpha_Invert2-1'=False, StaticSwitch'Use_Alpha_UV_Controls2-1'=False, StaticSwitch'Use_AO2-1'=False, StaticSwitch'Use_AO_UV_Controls2-1'=False, StaticSwitch'Use_Color2-1'=False, StaticSwitch'Use_Color_UV_Controls2-1'=False, StaticSwitch'Use_ColorMap2-1'=False, StaticSwitch'Use_Emissive2-1'=False, StaticSwitch'Use_Emissive_UV_Controls2-1'=False, StaticSwitch'Use_EmissiveMap2-1'=False, StaticSwitch'Use_Metalic2-1'=False, StaticSwitch'Use_Metalic_UV_Controls2-1'=False, StaticSwitch'Use_MetalicMap2-1'=False, StaticSwitch'Use_Normal2-1'=False, StaticSwitch'Use_Normal_UV_Controls2-1'=False, StaticSwitch'Use_Reflectance2-1'=False, StaticSwitch'Use_ReflectionColor2-1'=False, StaticSwitch'Use_Roughness_UV_Controls2-1'=False, StaticSwitch'Use_RoughnessMap2-1'=False, StaticSwitch'Use_Specular2-1'=False, StaticSwitch'Use_Transparency2-1'=False, StaticSwitch'Use_Transparency_UV_Controls2-1'=False, StaticSwitch'Use_TransparencyMap2-1'=False, StaticSwitch'Use_World_Space_UV2-1'=False"
"/DatasmithContent/Materials/CE_OpaqueReference.CE_OpaqueReference","49","0","0","46","0","Compiling CE_OpaqueReference: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/FirstPersonArms/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","49","0","0","58","0","Compiling M_UE4Man_Body: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}, StaticSwitch'PlasticOverride2-1'=False"
"/DatasmithContent/Materials/FBXImporter/DeltaGenReferenceTransparent.DeltaGenReferenceTransparent","49","0","0","24","0","Compiling DeltaGenReferenceTransparent: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'OverrideReflectionIsActive2-1'=False, StaticSwitch'TexAOAsMultiplier2-1'=False, StaticSwitch'TexAOIsActive2-1'=False, StaticSwitch'TexDiffuseIsActive2-1'=False, StaticSwitch'TexReflectionIsActive2-1'=False, StaticSwitch'TexShininessIsActive2-1'=False, StaticSwitch'TexSpecularIsActive2-1'=False, StaticSwitch'TexTransparencyIsActive2-1'=False"
"/DatasmithContent/Materials/FBXImporter/DeltaGenReference.DeltaGenReference","49","0","0","14","0","Compiling DeltaGenReference: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'OverrideReflectionIsActive2-1'=False, StaticSwitch'TexAOAsMultiplier2-1'=False, StaticSwitch'TexAOIsActive2-1'=False, StaticSwitch'TexBumpIsActive2-1'=False, StaticSwitch'TexDiffuseIsActive2-1'=False, StaticSwitch'TexReflectionIsActive2-1'=False, StaticSwitch'TexShininessIsActive2-1'=False, StaticSwitch'TexSpecularIsActive2-1'=False"
"/DatasmithContent/Materials/StdEmissive/M_StdEmissive.M_StdEmissive","49","0","0","152","0","Compiling M_StdEmissive: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'UseTriplanarProjection2-1'=False, StaticSwitch'UseTriplanarWorldSpace2-1'=False"
"/DatasmithContent/Materials/StdOpaque/M_StdOpaque.M_StdOpaque","49","0","0","194","0","Compiling M_StdOpaque: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes,bUsedWithNanite}, StaticSwitch'EnableRayTracingOptims2-1'=False, StaticSwitch'UseHeightMap2-1'=False, StaticSwitch'UseTriplanarProjection2-1'=False, StaticSwitch'UseTriplanarWorldSpace2-1'=False"
"/DatasmithContent/Materials/FBXImporter/VRED/Chrome.Chrome","49","0","0","14","0","Compiling Chrome: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'TexBumpIsActive2-1'=False, StaticSwitch'TexBumpLimitedProjectionSize2-1'=False, StaticSwitch'TexBumpProjectionIsPlanar2-1'=False, StaticSwitch'TexBumpProjectionIsUV2-1'=False, StaticSwitch'TexDisplacementIsActive2-1'=False, StaticSwitch'TexDisplacementLimitedProjectionSize2-1'=False, StaticSwitch'TexDisplacementProjectionIsPlanar2-1'=False, StaticSwitch'TexDisplacementProjectionIsUV2-1'=False, StaticSwitch'TexIncandescenceIsActive2-1'=False, StaticSwitch'TexIncandescenceLimitedProjectionSize2-1'=False, StaticSwitch'TexIncandescenceProjectionIsPlanar2-1'=False, StaticSwitch'TexIncandescenceProjectionIsUV2-1'=False, StaticSwitch'TexRoughnessIsActive2-1'=False, StaticSwitch'TexRoughnessLimitedProjectionSize2-1'=False, StaticSwitch'TexRoughnessProjectionIsPlanar2-1'=False, StaticSwitch'TexRoughnessProjectionIsUV2-1'=False, StaticSwitch'TexTransparencyIsActive2-1'=False, StaticSwitch'TexTransparencyLimitedProjectionSize2-1'=False, StaticSwitch'TexTransparencyProjectionIsPlanar2-1'=False, StaticSwitch'TexTransparencyProjectionIsUV2-1'=False, StaticSwitch'UseRoughness2-1'=False"
"/DatasmithContent/Materials/FBXImporter/VRED/Plastic.Plastic","49","0","0","14","0","Compiling Plastic: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'TexBumpIsActive2-1'=False, StaticSwitch'TexBumpLimitedProjectionSize2-1'=False, StaticSwitch'TexBumpProjectionIsPlanar2-1'=False, StaticSwitch'TexBumpProjectionIsUV2-1'=False, StaticSwitch'TexDiffuseIsActive2-1'=False, StaticSwitch'TexDiffuseLimitedProjectionSize2-1'=False, StaticSwitch'TexDiffuseProjectionIsPlanar2-1'=False, StaticSwitch'TexDiffuseProjectionIsUV2-1'=False, StaticSwitch'TexDisplacementIsActive2-1'=False, StaticSwitch'TexDisplacementLimitedProjectionSize2-1'=False, StaticSwitch'TexDisplacementProjectionIsPlanar2-1'=False, StaticSwitch'TexDisplacementProjectionIsUV2-1'=False, StaticSwitch'TexIncandescenceIsActive2-1'=False, StaticSwitch'TexIncandescenceLimitedProjectionSize2-1'=False, StaticSwitch'TexIncandescenceProjectionIsPlanar2-1'=False, StaticSwitch'TexIncandescenceProjectionIsUV2-1'=False, StaticSwitch'TexRoughnessIsActive2-1'=False, StaticSwitch'TexRoughnessLimitedProjectionSize2-1'=False, StaticSwitch'TexRoughnessProjectionIsPlanar2-1'=False, StaticSwitch'TexRoughnessProjectionIsUV2-1'=False, StaticSwitch'TexScatterIsActive2-1'=False, StaticSwitch'TexScatterLimitedProjectionSize2-1'=False, StaticSwitch'TexScatterProjectionIsPlanar2-1'=False, StaticSwitch'TexScatterProjectionIsUV2-1'=False, StaticSwitch'TexSpecularIsActive2-1'=False, StaticSwitch'TexSpecularLimitedProjectionSize2-1'=False, StaticSwitch'TexSpecularProjectionIsPlanar2-1'=False, StaticSwitch'TexSpecularProjectionIsUV2-1'=False, StaticSwitch'TexTransparencyIsActive2-1'=False, StaticSwitch'TexTransparencyLimitedProjectionSize2-1'=False, StaticSwitch'TexTransparencyProjectionIsPlanar2-1'=False, StaticSwitch'TexTransparencyProjectionIsUV2-1'=False"
"/DatasmithContent/Materials/FBXImporter/VRED/UnicolorCarpaint.UnicolorCarpaint","49","0","0","14","0","Compiling UnicolorCarpaint: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'TexDisplacementIsActive2-1'=False, StaticSwitch'TexDisplacementLimitedProjectionSize2-1'=False, StaticSwitch'TexDisplacementProjectionIsPlanar2-1'=False, StaticSwitch'TexDisplacementProjectionIsUV2-1'=False, StaticSwitch'TexIncandescenceIsActive2-1'=False, StaticSwitch'TexIncandescenceLimitedProjectionSize2-1'=False, StaticSwitch'TexIncandescenceProjectionIsPlanar2-1'=False, StaticSwitch'TexIncandescenceProjectionIsUV2-1'=False, StaticSwitch'TexTransparencyIsActive2-1'=False, StaticSwitch'TexTransparencyLimitedProjectionSize2-1'=False, StaticSwitch'TexTransparencyProjectionIsPlanar2-1'=False, StaticSwitch'TexTransparencyProjectionIsUV2-1'=False, StaticSwitch'UseOrangePeel2-1'=False"
"/DatasmithContent/Materials/FBXImporter/VRED/BrushedMetal.BrushedMetal","49","0","0","14","0","Compiling BrushedMetal: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'TexBumpIsActive2-1'=False, StaticSwitch'TexBumpLimitedProjectionSize2-1'=False, StaticSwitch'TexBumpProjectionIsPlanar2-1'=False, StaticSwitch'TexBumpProjectionIsUV2-1'=False, StaticSwitch'TexDiffuseIsActive2-1'=False, StaticSwitch'TexDiffuseLimitedProjectionSize2-1'=False, StaticSwitch'TexDiffuseProjectionIsPlanar2-1'=False, StaticSwitch'TexDiffuseProjectionIsUV2-1'=False, StaticSwitch'TexDisplacementIsActive2-1'=False, StaticSwitch'TexDisplacementLimitedProjectionSize2-1'=False, StaticSwitch'TexDisplacementProjectionIsPlanar2-1'=False, StaticSwitch'TexDisplacementProjectionIsUV2-1'=False, StaticSwitch'TexIncandescenceIsActive2-1'=False, StaticSwitch'TexIncandescenceLimitedProjectionSize2-1'=False, StaticSwitch'TexIncandescenceProjectionIsPlanar2-1'=False, StaticSwitch'TexIncandescenceProjectionIsUV2-1'=False, StaticSwitch'TexRoughnessIsActive2-1'=False, StaticSwitch'TexRoughnessLimitedProjectionSize2-1'=False, StaticSwitch'TexRoughnessProjectionIsPlanar2-1'=False, StaticSwitch'TexRoughnessProjectionIsUV2-1'=False, StaticSwitch'TexSpecularIsActive2-1'=False, StaticSwitch'TexSpecularLimitedProjectionSize2-1'=False, StaticSwitch'TexSpecularProjectionIsPlanar2-1'=False, StaticSwitch'TexSpecularProjectionIsUV2-1'=False, StaticSwitch'TexTransparencyIsActive2-1'=False, StaticSwitch'TexTransparencyLimitedProjectionSize2-1'=False, StaticSwitch'TexTransparencyProjectionIsPlanar2-1'=False, StaticSwitch'TexTransparencyProjectionIsUV2-1'=False, StaticSwitch'UseClearCoat2-1'=False"
"/DatasmithContent/Materials/FBXImporter/VRED/Phong.Phong","49","0","0","14","0","Compiling Phong: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticSwitch'TexBumpIsActive2-1'=False, StaticSwitch'TexBumpLimitedProjectionSize2-1'=False, StaticSwitch'TexBumpProjectionIsPlanar2-1'=False, StaticSwitch'TexBumpProjectionIsUV2-1'=False, StaticSwitch'TexDiffuseIsActive2-1'=False, StaticSwitch'TexDiffuseLimitedProjectionSize2-1'=False, StaticSwitch'TexDiffuseProjectionIsPlanar2-1'=False, StaticSwitch'TexDiffuseProjectionIsUV2-1'=False, StaticSwitch'TexDisplacementIsActive2-1'=False, StaticSwitch'TexDisplacementLimitedProjectionSize2-1'=False, StaticSwitch'TexDisplacementProjectionIsPlanar2-1'=False, StaticSwitch'TexDisplacementProjectionIsUV2-1'=False, StaticSwitch'TexIncandescenceIsActive2-1'=False, StaticSwitch'TexIncandescenceLimitedProjectionSize2-1'=False, StaticSwitch'TexIncandescenceProjectionIsPlanar2-1'=False, StaticSwitch'TexIncandescenceProjectionIsUV2-1'=False, StaticSwitch'TexRoughnessIsActive2-1'=False, StaticSwitch'TexRoughnessLimitedProjectionSize2-1'=False, StaticSwitch'TexRoughnessProjectionIsPlanar2-1'=False, StaticSwitch'TexRoughnessProjectionIsUV2-1'=False, StaticSwitch'TexScatterIsActive2-1'=False, StaticSwitch'TexScatterLimitedProjectionSize2-1'=False, StaticSwitch'TexScatterProjectionIsPlanar2-1'=False, StaticSwitch'TexScatterProjectionIsUV2-1'=False, StaticSwitch'TexSpecularIsActive2-1'=False, StaticSwitch'TexSpecularLimitedProjectionSize2-1'=False, StaticSwitch'TexSpecularProjectionIsPlanar2-1'=False, StaticSwitch'TexSpecularProjectionIsUV2-1'=False, StaticSwitch'TexTransparencyIsActive2-1'=False, StaticSwitch'TexTransparencyLimitedProjectionSize2-1'=False, StaticSwitch'TexTransparencyProjectionIsPlanar2-1'=False, StaticSwitch'TexTransparencyProjectionIsUV2-1'=False"
